"gene_id","position","class","genbank","family","activity","percent_match","align_length","mismatch","eval","type","time","percent_id_tax","flg","rg","total_length","rl","KO_num","taxonomy","GPM"
"Ga0182074_1576250","0-351","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,3.7e-28,"Metatranscriptome",6,97.44,351,92,13690,148.8,"KO:K08770","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Tetrapisispora;Tetrapisispora phaffi;Tetrapisispora phaffii van der Walt Y 89, CBS 4417",4.160065934
"Ga0182074_1579932","1-373","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",83.6,73,12,1e-28,"Metatranscriptome",6,90.32,372,24,3356,139.83,"KO:K08770","Eukaryota;Streptophyta;unclassified Streptophyta;Brassicales;Brassicaceae;Capsella;Capsella rubella;Capsella rubella",0.962244043
"Ga0182074_1584379","197-659","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,2.9e-28,"Metatranscriptome",6,97.35,462,168,25054,149.13,"KO:K02977","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla;Micromonas pusilla NOUM17, RCC 299",5.784274515
"Ga0182074_1585420","1-331","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.1,83,19,4.9e-30,"Metatranscriptome",6,95.45,330,16,2400,150,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",0.77573587
"Ga0182074_1588286","93-525","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.6,67,15,5.8e-23,"Metatranscriptome",6,94.16,432,37,5550,150,"KO:K02977","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus;Ostreococcus lucimarinus;Ostreococcus lucimarinus CCE9901",1.370332027
"Ga0182074_1590473","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,83,17,9.5e-32,"Metatranscriptome",6,97.44,351,17,2380,140,"KO:K08770","Eukaryota;unclassified Eukaryota;Pelagophyceae;Pelagomonadales;unclassified Pelagomonadales;Aureococcus;Aureococcus anophagefferens;Aureococcus anophagefferens CCMP 1984",0.72324662
"Ga0182074_1591127","1-346","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.7,83,16,5.5e-32,"Metatranscriptome",6,98.26,345,36,5234,145.39,"KO:K08770","Eukaryota;unclassified Eukaryota;Pelagophyceae;Pelagomonadales;unclassified Pelagomonadales;Aureococcus;Aureococcus anophagefferens;Aureococcus anophagefferens CCMP 1984",1.618208634
"Ga0182074_1591241","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,83,17,9.5e-32,"Metatranscriptome",6,97.44,351,22,3056,138.91,"KO:K08770","Eukaryota;unclassified Eukaryota;Pelagophyceae;Pelagomonadales;unclassified Pelagomonadales;Aureococcus;Aureococcus anophagefferens;Aureococcus anophagefferens CCMP 1984",0.928679048
"Ga0182074_1591276","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,83,17,9.5e-32,"Metatranscriptome",6,97.44,351,52,7586,145.88,"KO:K08770","Eukaryota;unclassified Eukaryota;Pelagophyceae;Pelagomonadales;unclassified Pelagomonadales;Aureococcus;Aureococcus anophagefferens;Aureococcus anophagefferens CCMP 1984",2.305199696
"Ga0182074_1591486","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",84.3,70,11,7e-27,"Metatranscriptome",6,94.83,348,16,2400,150,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",0.735611601
"Ga0182074_1591499","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",84.3,70,11,7e-27,"Metatranscriptome",6,98.28,348,54,8054,149.15,"KO:K08770","Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Phaeodactylaceae;Phaeodactylum;Phaeodactylum tricornutum;Phaeodactylum tricornutum CCAP1055/1",2.468620581
"Ga0182074_1591537","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.6,70,15,8.5e-25,"Metatranscriptome",6,97.41,348,59,8846,149.93,"KO:K08770","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Tetrapisispora;Tetrapisispora phaffi;Tetrapisispora phaffii van der Walt Y 89, CBS 4417",2.711301914
"Ga0182074_1591781","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.6,70,15,8.5e-25,"Metatranscriptome",6,97.41,348,65,9572,147.26,"KO:K08770","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Tetrapisispora;Tetrapisispora phaffi;Tetrapisispora phaffii van der Walt Y 89, CBS 4417",2.933833618
"Ga0182074_1591823","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.6,70,15,8.5e-25,"Metatranscriptome",6,97.41,348,120,17828,148.57,"KO:K08770","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Tetrapisispora;Tetrapisispora phaffi;Tetrapisispora phaffii van der Walt Y 89, CBS 4417",5.464490778
"Ga0182074_1591838","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.6,70,15,6.5e-25,"Metatranscriptome",6,95.69,348,46,6900,150,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",2.114883353
"Ga0182074_1591907","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",84.3,70,11,4.1e-27,"Metatranscriptome",6,94.83,348,16,2376,148.5,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",0.728255485
"Ga0182074_1593719","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.2,78,17,1.7e-28,"Metatranscriptome",6,99.14,348,27,3792,140.44,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.162229549
"Ga0182074_1594776","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79,81,17,4e-30,"Metatranscriptome",6,94.02,351,8,1200,150,"KO:K08770","Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces thermophila;Thermothelomyces thermophila ATCC 42464",0.364662161
"Ga0182074_1594890","0-351","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",76.9,65,15,1.5e-21,"Metatranscriptome",6,96.58,351,32,4624,144.5,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.405164861
"Ga0182074_1595155","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",76.4,72,17,6.6e-25,"Metatranscriptome",6,99.15,351,22,3176,144.36,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",0.965114876
"Ga0182074_1595388","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",76.4,72,17,5.1e-25,"Metatranscriptome",6,91.38,351,12,1756,146.33,"KO:K08770","Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces thermophila;Thermothelomyces thermophila ATCC 42464",0.53361014
"Ga0182074_1595482","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.8,72,16,1.3e-25,"Metatranscriptome",6,93.1,351,20,3000,150,"KO:K08770","Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces thermophila;Thermothelomyces thermophila ATCC 42464",0.911655403
"Ga0182074_1595543","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.8,72,16,1.7e-25,"Metatranscriptome",6,94.83,351,28,4200,150,"KO:K08770","Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces thermophila;Thermothelomyces thermophila ATCC 42464",1.276317564
"Ga0182074_1597237","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",76.4,72,17,6.5e-25,"Metatranscriptome",6,99.14,348,29,3898,134.41,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.194722126
"Ga0182074_1597250","103-280","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",75.9,58,14,7.9e-19,"Metatranscriptome",6,91.38,177,12,1660,138.33,"KO:K08770","Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis;Rhodococcus erythropolis CAS922i",1.000324553
"Ga0182074_1597311","1-349","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,83,17,7.2e-32,"Metatranscriptome",6,97.41,348,28,4044,144.43,"KO:K08770","Eukaryota;unclassified Eukaryota;Pelagophyceae;Pelagomonadales;unclassified Pelagomonadales;Aureococcus;Aureococcus anophagefferens;Aureococcus anophagefferens CCMP 1984",1.239517808
"Ga0182074_1597318","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,83,17,9.4e-32,"Metatranscriptome",6,99.14,348,20,3000,150,"KO:K08770","Eukaryota;unclassified Eukaryota;Oomycetes;Peronosporales;unclassified Peronosporales;Phytophthora;Phytophthora ramorum;Phytophthora ramorum Pr102, UCD Pr4",0.919514501
"Ga0182074_1597344","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",75,72,18,1.5e-24,"Metatranscriptome",6,98.28,348,54,8030,148.7,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",2.461172514
"Ga0182074_1597435","2-350","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.3,83,18,2.1e-31,"Metatranscriptome",6,93.97,348,17,2464,144.94,"KO:K08770","Eukaryota;Streptophyta;unclassified Streptophyta;Brassicales;Brassicaceae;Capsella;Capsella rubella;Capsella rubella",0.75522178
"Ga0182074_1597823","1-349","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",82.7,81,14,4.2e-32,"Metatranscriptome",6,98.28,348,18,2560,142.22,"KO:K08770","Eukaryota;unclassified Eukaryota;Pelagophyceae;Pelagomonadales;unclassified Pelagomonadales;Aureococcus;Aureococcus anophagefferens;Aureococcus anophagefferens CCMP 1984",0.784640114
"Ga0182074_1597864","1-349","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",83.6,73,12,6.3e-28,"Metatranscriptome",6,93.1,348,12,1632,136,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",0.500215889
"Ga0182074_1598982","2-350","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,3.7e-28,"Metatranscriptome",6,96.55,348,23,3450,150,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.057441676
"Ga0182074_1599363","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,83,17,1.2e-31,"Metatranscriptome",6,98.29,351,38,5598,147.32,"KO:K08770","Eukaryota;unclassified Eukaryota;Oomycetes;Peronosporales;unclassified Peronosporales;Phytophthora;Phytophthora ramorum;Phytophthora ramorum Pr102, UCD Pr4",1.701197603
"Ga0182074_1599557","2-350","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,3.7e-28,"Metatranscriptome",6,97.41,348,28,4024,143.71,"KO:K08770","Eukaryota;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber melanosporum;Tuber melanosporum Mel28",1.23333867
"Ga0182074_1599787","1-280","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",84,75,12,4.6e-29,"Metatranscriptome",6,93.48,279,12,1800,150,"KO:K08770","Eukaryota;unclassified Eukaryota;Heterolobosea;Schizopyrenida;Vahlkampfiidae;Naegleria;Naegleria gruberi;Naegleria gruberi NEG-M",0.688152788
"Ga0182074_1600813","1-349","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",84.2,76,12,3e-30,"Metatranscriptome",6,93.1,348,32,4696,146.75,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.439346699
"Ga0182074_1600825","0-351","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",77.4,62,14,1.3e-20,"Metatranscriptome",6,94.02,351,26,3746,144.08,"KO:K08770","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Tetrapisispora;Tetrapisispora phaffi;Tetrapisispora phaffii van der Walt Y 89, CBS 4417",1.138378024
"Ga0182074_1600965","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,1.7e-28,"Metatranscriptome",6,95.73,351,54,8090,149.81,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",2.458351726
"Ga0182074_1600971","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",82,61,11,4e-22,"Metatranscriptome",6,96.58,351,16,2400,150,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",0.729324322
"Ga0182074_1601333","0-354","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",75,76,19,2.7e-26,"Metatranscriptome",6,79.66,354,4,600,150,"KO:K08770","Eukaryota;Arthropoda;Insecta;Phthiraptera;Pediculidae;Pediculus;Pediculus humanus;Pediculus humanus corporis USDA",0.180785902
"Ga0182074_1601497","0-351","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",83.6,73,12,6.4e-28,"Metatranscriptome",6,93.16,351,42,6294,149.86,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium knowlesi;Plasmodium knowlesi H",1.912689501
"Ga0182074_1601739","1-349","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80,65,13,3e-22,"Metatranscriptome",6,96.55,348,40,5756,143.9,"KO:K08770","Eukaryota;Streptophyta;unclassified Streptophyta;Rosales;Rosaceae;Prunus;Prunus persica;Prunus persica Lovell",1.764241823
"Ga0255764_10000400","2-455","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,2.8e-28,"Metagenome",6,100,453,507,74120,146.19,"KO:K08770","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus;Ostreococcus 'lucimarinus';Ostreococcus 'lucimarinus'",6.170568042
"Ga0255764_10003070","13269-13383","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",86.5,37,5,1.3e-11,"Metagenome",6,100,114,5,750,150,"KO:K08770","Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum intermedium;Microbotryum intermedium",0.248115636
"Ga0255764_10007590","1578-2019","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",76.5,68,16,2.7e-23,"Metagenome",6,92.36,441,508,76134,149.87,"KO:K02977","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas commoda;Micromonas commoda",6.510847935
"Ga0255764_10009319","3232-3754","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",78.9,71,15,2e-25,"Metagenome",6,97.26,522,443,66450,150,"KO:K02977","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas commoda;Micromonas commoda",4.800894964
"Ga0255764_10015361","4396-4783","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",81.6,76,14,1.1e-28,"Metagenome",6,93.75,387,43,6450,150,"KO:K02927","Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii;Chlamydomonas reinhardtii",0.628559612
"Ga0255764_10023290","3401-3647","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.5,78,16,1.8e-29,"Metagenome",6,95.06,246,52,7800,150,"KO:K08770","Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma vaccinum;Tricholoma vaccinum",1.195796334
"Ga0255764_10024693","2474-2729","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",75.8,62,15,7.2e-21,"Metagenome",6,98.81,255,52,7800,150,"KO:K02927","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus;Ostreococcus 'lucimarinus';Ostreococcus 'lucimarinus'",1.153591758
"Ga0255764_10069533","310-721","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",75,60,15,3.7e-19,"Metagenome",6,93.85,411,78,11700,150,"KO:K02977","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus;Ostreococcus 'lucimarinus';Ostreococcus 'lucimarinus'",1.073598169
"Ga0255764_10094640","2-368","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,3e-28,"Metagenome",6,100,366,431,62658,145.38,"KO:K08770","Eukaryota;Streptophyta;unclassified Streptophyta;Sapindales;Rutaceae;Citrus;Citrus clementina;Citrus clementina",6.456521052
"Ga0255764_10106284","1270-1522","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,4.1e-29,"Metagenome",6,92.31,252,45,6750,150,"KO:K08770","Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma vaccinum;Tricholoma vaccinum",1.01018509
"Ga0255764_10111664","965-1490","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",76.8,69,16,2.2e-24,"Metagenome",6,81.2,525,206,30900,150,"KO:K02927","Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Phaeodactylaceae;Phaeodactylum;Phaeodactylum tricornutum;Phaeodactylum tricornutum",2.219713371
"Ga0255764_10229756","541-895","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",81.6,76,14,1.3e-28,"Metagenome",6,98.31,354,113,16738,148.12,"KO:K08770","Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum intermedium;Microbotryum intermedium",1.783144782
"Ga0255764_10265485","326-728","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.4,93,20,6.4e-32,"Metagenome",6,84.21,402,43,6450,150,"KO:K02927","Eukaryota;unclassified Eukaryota;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena thermophila;Tetrahymena thermophila",0.605105895
"Ga0255764_10325982","406-658","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,1.6e-28,"Metagenome",6,91.46,252,17,2550,150,"KO:K08770","Eukaryota;Streptophyta;unclassified Streptophyta;Brassicales;Brassicaceae;Arabidopsis;Arabidopsis lyrata;Arabidopsis lyrata",0.381625478
"Ga0255764_10350040","0-348","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",76.4,55,13,1.1e-16,"Metagenome",6,91.43,348,24,3600,150,"KO:K08770","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella variabilis;Chlorella variabilis",0.390140449
"Ga0255764_10360562","2-506","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",80.7,83,16,1e-31,"Metagenome",6,98.81,504,93,13810,148.49,"KO:K04551","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium berghei;Plasmodium berghei",1.033349757
"Ga0255764_10432217","217-526","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",81.6,76,14,5.1e-29,"Metagenome",6,86.42,309,19,2850,150,"KO:K02927","Viruses;dsDNA viruses, no RNA stage;unclassified dsDNA viruses, no RNA stage;unclassified dsDNA viruses, no RNA stage;Poxviridae;Avipoxvirus;Canarypox virus;Canarypox virus",0.347843669
"Ga0255764_10436932","1-307","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,2.5e-28,"Metagenome",6,100,306,79,11850,150,"KO:K08770","Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum intermedium;Microbotryum intermedium",1.460476745
"Ga0255764_10499426","330-501","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",88.9,45,5,1.2e-16,"Metagenome",6,95.83,171,7,1050,150,"KO:K02927","Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Panicum;Panicum virgatum;Panicum virgatum",0.231574594
"Ga0255764_10507474","0-249","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",75.7,70,17,8.8e-24,"Metagenome",6,79.52,249,19,2850,150,"KO:K02927","Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella;unclassified Cohnella;unclassified Cohnella",0.43166142
"Ga0255764_10520988","121-376","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",82.7,75,13,4.2e-29,"Metagenome",6,91.25,255,36,5364,149,"KO:K08770","Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma vaccinum;Tricholoma vaccinum",0.793316178
"Ga0255764_10622144","207-426","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",81.8,66,12,2e-24,"Metagenome",6,95.52,219,24,3600,150,"KO:K02977","Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes scapularis;Ixodes scapularis",0.619949206
"Ga0255764_10638119","2-215","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",76.8,69,16,8.9e-25,"Metagenome",6,95.71,213,61,9094,149.08,"KO:K08770","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;[Candida] glabrata;[Candida] glabrata",1.610153713
"Ga0255764_10652973","0-192","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",83.9,62,10,1.5e-23,"Metagenome",6,98.41,192,26,3900,150,"KO:K08770","Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium falciparum;Plasmodium falciparum",0.766057027
"Ga0255764_10677334","1-169","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.6,54,11,4.4e-19,"Metagenome",6,100,168,8,1200,150,"KO:K08770","Eukaryota;Streptophyta;unclassified Streptophyta;Ranunculales;Ranunculaceae;Aquilegia;Aquilegia coerulea;Aquilegia coerulea",0.269382691
"Ga0255764_10717852","73-367","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",84.2,76,12,2.6e-30,"Metagenome",6,96.15,294,35,5118,146.23,"KO:K08770","Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila grimshawi;Drosophila grimshawi",0.656530514
"Ga0255764_10732237","1-379","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80.3,76,15,4e-28,"Metagenome",6,100,378,124,18058,145.63,"KO:K08770","Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum intermedium;Microbotryum intermedium",1.801683316
"Ga0255764_10744813","0-207","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",79.7,69,14,6.6e-25,"Metagenome",6,97.1,207,16,2400,150,"KO:K08770","Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma vaccinum;Tricholoma vaccinum",0.43725886
"Ga0255764_10775950","1-364","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",77.1,83,19,5.4e-30,"Metagenome",6,97.52,363,130,19486,149.89,"KO:K08770","Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum intermedium;Microbotryum intermedium",2.024450252
"Ga0255764_10778754","1-364","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",79.5,78,16,6e-29,"Metagenome",6,96.67,363,135,19700,145.93,"KO:K08770","Eukaryota;Streptophyta;Lycopodiopsida;Selaginellales;Selaginellaceae;Selaginella;Selaginella moellendorffii;Selaginella moellendorffii",2.04677191
"Ga0255764_10811721","1-355","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",82.6,69,12,1e-25,"Metagenome",6,93.22,354,97,14244,146.85,"KO:K08770","Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma vaccinum;Tricholoma vaccinum",1.517539993
"Ga0255764_10813079","1-355","Auxiliary Activities","AAL01718.1","AA10","lytic polysaccharide monooxygenases",82.9,76,13,4.5e-29,"Metagenome",6,94.92,354,55,8106,147.38,"KO:K08770","Eukaryota;Streptophyta;unclassified Streptophyta;Rosales;Rosaceae;Prunus;Prunus persica;Prunus persica",0.863566331
"Ga0255764_10814838","2-353","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",76.2,63,15,1.3e-20,"Metagenome",6,100,351,26,3748,144.15,"KO:K08770","Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum intermedium;Microbotryum intermedium",0.402697191
"Ga0255764_10847198","2-344","Auxiliary Activities","AGE89883.1","AA10","lytic polysaccharide monooxygenases",80,65,13,3e-22,"Metagenome",6,97.37,342,56,8318,148.54,"KO:K08770","Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum intermedium;Microbotryum intermedium",0.917282404
